3.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,3.800000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,5.200000000000000000e+01,3.000000000000000000e+00
6.000000000000000000e+00,1.500000000000000000e+01,3.800000000000000000e+01,2.000000000000000000e+00,4.800000000000000000e+01,1.090000000000000000e+02,2.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.600000000000000000e+01,3.900000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+01,1.220000000000000000e+02,7.000000000000000000e+00
2.100000000000000000e+01,5.800000000000000000e+01,2.760000000000000000e+02,2.100000000000000000e+01,2.660000000000000000e+02,6.780000000000000000e+02,2.100000000000000000e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
