4.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,3.100000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,5.100000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,2.600000000000000000e+01,3.300000000000000000e+01,2.000000000000000000e+00,4.100000000000000000e+01,1.020000000000000000e+02,4.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.400000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,4.800000000000000000e+01,1.230000000000000000e+02,6.000000000000000000e+00
9.100000000000000000e+01,1.030000000000000000e+02,1.650000000000000000e+02,1.700000000000000000e+01,2.670000000000000000e+02,6.760000000000000000e+02,2.200000000000000000e+01
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00
